fire_num,feature_cd,fire_link,fire_stat,fire_sz_ha,fire_year,load_date,objectid,source,track_date,versn_num,longitude,latitude,coordinate
K40665,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K40665,Out,24.3,2023,2023-06-08,2193969,Non-corrected airborne GPS,2023-06-08,2023060801,-118.64,51.442,"[-118.64, 51.442]"
R11546,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R11546,Under Control,125.6,2023,2023-07-23,2194123,Non-corrected airborne GPS,2023-07-19,2023071901,-126.103,54.165,"[-126.103, 54.165]"
R51710,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R51710,Being Held,174.0,2023,2023-07-16,2194181,Hand sketch of any type,2023-07-14,2023071401,-127.647,53.126,"[-127.647, 53.126]"
G60649,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G60649,Out,123.5,2023,2023-06-09,2193792,Non-corrected airborne GPS,2023-06-09,2023060901,-123.889,55.666,"[-123.889, 55.666]"
C11914,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C11914,Out,1.6,2023,2023-07-31,2193643,Non-corrected ground GPS,2023-07-21,2023072101,-122.93,52.903,"[-122.93, 52.903]"
VA2625,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=VA2625,Out,2.2,2023,2023-09-02,2194276,Non-corrected airborne GPS,2023-09-01,2023090101,-126.421,52.285,"[-126.421, 52.285]"
N12589,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N12589,Out,1909.3,2023,2023-08-19,2194040,Digitized other,2023-08-18,2023081802,-114.987,49.209,"[-114.987, 49.209]"
G80123,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80123,Out,1.7,2023,2023-10-30,2193858,Hand sketch of any type,2023-10-30,2023103001,-120.87,56.432,"[-120.87, 56.432]"
R41659,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R41659,Out,278.1,2023,2023-09-17,2194166,Non-corrected airborne GPS,2023-09-16,2023091601,-127.262,55.728,"[-127.262, 55.728]"
G52793,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G52793,Out,2.1,2023,2023-09-21,2193784,Non-corrected ground GPS,2023-08-18,2023081801,-125.311,55.34,"[-125.311, 55.34]"
N41094,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N41094,Out,62.5,2023,2023-08-10,2194054,Corrected airborne GPS,2023-08-10,2023081001,-118.491,51.819,"[-118.491, 51.819]"
K20046,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K20046,Out,2.0,2023,2023-05-15,2193932,Non-corrected ground GPS,2023-05-14,2023051401,-120.957,50.85,"[-120.957, 50.85]"
K71415,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K71415,Out,116.3,2023,2023-10-30,2194017,Digitized other,2023-10-27,2023102701,-121.901,50.448,"[-121.901, 50.448]"
N72104,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N72104,Out,4.9,2023,2023-11-01,2194095,Non-corrected ground GPS,2023-07-23,2023072301,-117.392,50.602,"[-117.392, 50.602]"
G70356,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G70356,Out,1.7,2023,2023-06-10,2193832,Non-corrected ground GPS,2023-05-18,2023051801,-120.859,56.101,"[-120.859, 56.101]"
G12186,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12186,Out,122.7,2023,2023-07-24,2193737,Non-corrected airborne GPS,2023-07-24,2023072401,-122.306,53.643,"[-122.306, 53.643]"
C50899,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C50899,Out,3.0,2023,2023-10-19,2193694,Non-corrected ground GPS,2023-06-25,2023062501,-124.932,52.606,"[-124.932, 52.606]"
C11308,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C11308,Out,11.0,2023,2023-09-06,2193631,Non-corrected ground GPS,2023-07-09,2023070901,-123.537,53.189,"[-123.537, 53.189]"
C53002,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C53002,Under Control,1298.9,2023,2023-09-03,2193707,Non-corrected ground GPS,2023-09-03,2023090301,-123.592,52.054,"[-123.592, 52.054]"
V81802,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V81802,Out,84.4,2023,2023-08-17,2194242,Corrected airborne GPS,2023-08-10,2023081001,-125.389,50.487,"[-125.389, 50.487]"
G92536,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G92536,Out,2.5,2023,2023-08-16,2193918,Non-corrected ground GPS,2023-08-08,2023080801,-121.447,58.963,"[-121.447, 58.963]"
G71539,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G71539,Out,1.9,2023,2023-08-14,2193843,Non-corrected ground GPS,2023-07-11,2023071101,-120.661,55.928,"[-120.661, 55.928]"
N52626,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N52626,Out,27.8,2023,2023-08-08,2194082,Non-corrected airborne GPS,2023-08-08,2023080801,-117.342,50.015,"[-117.342, 50.015]"
R30143,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R30143,Out,3.5,2023,2023-05-02,2194152,Non-corrected ground GPS,2023-04-30,2023043001,-127.264,54.873,"[-127.264, 54.873]"
N22114,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N22114,Out,4.5,2023,2023-07-24,2194045,Non-corrected airborne GPS,2023-07-24,2023072401,-116.948,50.954,"[-116.948, 50.954]"
C40197,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C40197,Out,45.2,2023,2023-07-10,2193675,Non-corrected ground GPS,2023-05-04,2023050401,-122.007,51.289,"[-122.007, 51.289]"
N72824,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N72824,Out,382.6,2023,2023-08-20,2194105,Derived from satellite imagery,2023-08-20,2023082001,-116.608,50.122,"[-116.608, 50.122]"
V11332,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V11332,Out,112.1,2023,2023-08-30,2194201,Non-corrected airborne GPS,2023-08-28,2023082801,-121.598,49.887,"[-121.598, 49.887]"
G91534,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G91534,Being Held,32257.2,2023,2023-09-24,2193911,Derived from satellite imagery,2023-09-24,2023092401,-120.801,59.453,"[-120.801, 59.453]"
K52050,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K52050,Out,6.6,2023,2023-07-26,2193990,Hand sketch of any type,2023-07-25,2023072501,-119.95,49.607,"[-119.95, 49.607]"
V53071,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V53071,Out,1.9,2023,2023-09-07,2194227,Hand sketch of any type,2023-09-07,2023090701,-124.329,50.493,"[-124.329, 50.493]"
K42092,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K42092,Out,4.1,2023,2023-09-19,2193974,Hand sketch of any type,2023-09-19,2023091901,-118.875,50.476,"[-118.875, 50.476]"
G80641,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80641,Out,4.4,2023,2023-08-16,2193870,Non-corrected ground GPS,2023-06-05,2023060501,-121.57,56.602,"[-121.57, 56.602]"
V11337,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V11337,Under Control,17561.3,2023,2023-09-25,2194202,Hand sketch of any type,2023-09-22,2023092201,-121.559,50.026,"[-121.559, 50.026]"
R51555,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R51555,Under Control,246.8,2023,2023-07-20,2194176,Non-corrected airborne GPS,2023-07-19,2023071901,-128.849,54.95,"[-128.849, 54.95]"
C31958,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C31958,Out,1.3,2023,2023-09-22,2193667,Non-corrected ground GPS,2023-07-29,2023072901,-120.764,52.274,"[-120.764, 52.274]"
C50014,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C50014,Out,2.1,2023,2023-05-05,2193682,Non-corrected ground GPS,2023-04-04,2023040401,-124.161,51.521,"[-124.161, 51.521]"
G80839,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80839,Out,116.0,2023,2023-06-27,2193871,Non-corrected ground GPS,2023-06-25,2023062501,-121.048,57.963,"[-121.048, 57.963]"
K62013,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K62013,Out,10.6,2023,2023-07-26,2194008,Hand sketch of any type,2021-07-23,2021072301,-120.464,50.025,"[-120.464, 50.025]"
G80867,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80867,Under Control,55.2,2023,2023-06-30,2193873,Non-corrected airborne GPS,2023-06-30,2023063001,-120.03,56.708,"[-120.03, 56.708]"
R11558,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R11558,Out,2.4,2023,2023-11-21,2194124,Hand sketch of any type,2023-11-20,2023112001,-125.356,54.081,"[-125.356, 54.081]"
V50198,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V50198,Out,1.4,2023,2023-05-10,2194218,Non-corrected ground GPS,2023-05-05,2023050501,-124.107,49.833,"[-124.107, 49.833]"
G50856,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G50856,Being Held,5712.7,2023,2023-08-28,2193769,Derived from satellite imagery,2023-07-25,2023072502,-126.366,55.896,"[-126.366, 55.896]"
C33245,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C33245,Under Control,4.0,2023,2023-10-26,2193670,Non-corrected ground GPS,2023-09-14,2023091401,-121.314,52.598,"[-121.314, 52.598]"
N71835,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N71835,Out,709.8,2023,2023-07-28,2194093,Non-corrected airborne GPS,2023-07-27,2023072701,-116.824,50.232,"[-116.824, 50.232]"
K62725,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K62725,Out,1.1,2023,2023-08-15,2194011,Non-corrected ground GPS,2023-08-14,2023081401,-120.45,49.943,"[-120.45, 49.943]"
N42074,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N42074,Out,1265.3,2023,2023-09-22,2194059,Non-corrected airborne GPS,2023-09-21,2023092101,-118.368,51.098,"[-118.368, 51.098]"
G82220,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G82220,Out,2.2,2023,2023-09-18,2193883,Non-corrected ground GPS,2023-07-24,2023072401,-121.828,56.332,"[-121.828, 56.332]"
G70298,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G70298,Out,25.9,2023,2023-05-15,2193831,Non-corrected ground GPS,2023-05-15,2023051501,-120.507,55.989,"[-120.507, 55.989]"
C51976,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C51976,Out,10.5,2023,2023-10-23,2193703,Non-corrected ground GPS,2023-07-04,2023070401,-123.502,52.125,"[-123.502, 52.125]"
R13095,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R13095,Out,1.7,2023,2023-11-21,2194133,Hand sketch of any type,2023-11-20,2023112001,-125.724,54.638,"[-125.724, 54.638]"
K20066,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K20066,Out,5.7,2023,2023-04-21,2193934,Non-corrected ground GPS,2023-04-20,2023042001,-119.762,50.793,"[-119.762, 50.793]"
G62082,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G62082,Out,3.7,2023,2023-07-27,2193812,Derived from satellite imagery,2023-07-26,2023072601,-123.204,55.175,"[-123.204, 55.175]"
N52250,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N52250,Out,28.0,2023,2023-08-06,2194075,Non-corrected airborne GPS,2023-08-05,2023080501,-117.317,50.599,"[-117.317, 50.599]"
G10199,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G10199,Out,1.9,2023,2023-05-18,2193711,Non-corrected ground GPS,2023-04-04,2023040401,-122.72,53.834,"[-122.72, 53.834]"
N62590,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N62590,Out,1.7,2023,2023-11-20,2194090,Digitized other,2023-11-17,2023111701,-118.15,49.124,"[-118.15, 49.124]"
G52917,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G52917,Out,1.8,2023,2023-09-12,2193786,Non-corrected ground GPS,2023-08-25,2023082501,-124.952,55.189,"[-124.952, 55.189]"
V82558,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V82558,Out,2321.0,2023,2023-09-02,2194244,Non-corrected airborne GPS,2023-09-01,2023090102,-125.702,49.752,"[-125.702, 49.752]"
C40056,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C40056,Out,1.0,2023,2023-04-21,2193671,Non-corrected ground GPS,2023-04-21,2023042101,-121.227,51.608,"[-121.227, 51.608]"
C51974,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C51974,Out,1306.4,2023,2023-07-25,2193702,Non-corrected airborne GPS,2023-07-25,2023072501,-123.464,52.075,"[-123.464, 52.075]"
N22370,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N22370,Out,966.6,2023,2023-08-22,2194048,Non-corrected ground GPS,2023-08-17,2023081701,-116.471,50.94,"[-116.471, 50.94]"
G10177,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G10177,Out,1.7,2023,2023-05-23,2193710,Non-corrected ground GPS,2023-05-23,2023052301,-122.713,53.762,"[-122.713, 53.762]"
G81720,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G81720,Out,4.0,2023,2023-08-03,2193879,Non-corrected ground GPS,2023-07-15,2023071501,-121.104,58.2,"[-121.104, 58.2]"
G80122,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80122,Out,154.9,2023,2023-05-17,2193857,Non-corrected airborne GPS,2023-05-08,2023050801,-121.057,56.715,"[-121.057, 56.715]"
G92594,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G92594,Being Held,316.5,2023,2023-09-19,2193919,Derived from satellite imagery,2023-09-19,2023091901,-127.754,59.944,"[-127.754, 59.944]"
R31465,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R31465,Out,639.5,2023,2023-07-22,2194159,Non-corrected airborne GPS,2023-07-22,2023072201,-126.715,55.377,"[-126.715, 55.377]"
G90713,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G90713,Being Held,112.2,2023,2023-06-26,2193895,Derived from satellite imagery,2023-06-24,2023062401,-123.871,59.949,"[-123.871, 59.949]"
G93240,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G93240,Under Control,6.5,2023,2023-09-27,2193926,Non-corrected ground GPS,2023-09-23,2023092301,-122.007,58.213,"[-122.007, 58.213]"
N52009,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N52009,Out,413.7,2023,2023-08-06,2194072,Non-corrected airborne GPS,2023-08-06,2023080602,-117.478,50.77,"[-117.478, 50.77]"
G62271,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G62271,Out,23.4,2023,2023-07-30,2193814,Non-corrected airborne GPS,2023-07-30,2023073001,-126.316,56.695,"[-126.316, 56.695]"
V31643,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V31643,Out,1.1,2023,2023-11-02,2194210,Hand sketch of any type,2023-11-02,2023110201,-122.904,50.391,"[-122.904, 50.391]"
G11912,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G11912,Out,3.4,2023,2023-07-21,2193727,Non-corrected airborne GPS,2023-07-20,2023072001,-122.169,53.673,"[-122.169, 53.673]"
C32539,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C32539,Under Control,6.4,2023,2023-08-14,2193669,Non-corrected airborne GPS,2023-08-14,2023081401,-120.847,52.573,"[-120.847, 52.573]"
G10411,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G10411,Out,36.4,2023,2023-05-29,2193713,Non-corrected ground GPS,2023-05-26,2023052601,-121.759,53.561,"[-121.759, 53.561]"
R41743,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R41743,Out,7.2,2023,2023-07-15,2194168,Non-corrected airborne GPS,2023-07-15,2023071501,-127.243,55.603,"[-127.243, 55.603]"
N42072,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N42072,Out,2.2,2023,2023-07-30,2194058,Non-corrected ground GPS,2023-07-29,2023072901,-118.473,51.788,"[-118.473, 51.788]"
N40726,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N40726,Out,7.4,2023,2023-06-16,2194053,Non-corrected airborne GPS,2023-06-11,2023061101,-116.696,51.704,"[-116.696, 51.704]"
R30777,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R30777,Out,2.8,2023,2023-06-16,2194155,Corrected ground GPS,2023-06-14,2023061401,-126.575,55.115,"[-126.575, 55.115]"
N71918,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N71918,Out,1457.2,2023,2023-08-20,2194094,Non-corrected airborne GPS,2023-08-20,2023082001,-116.182,49.365,"[-116.182, 49.365]"
C30572,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C30572,Out,25.6,2023,2023-06-05,2193659,Non-corrected airborne GPS,2023-06-04,2023060401,-120.486,52.691,"[-120.486, 52.691]"
K52066,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K52066,Out,0.8,2023,2023-07-24,2193991,Non-corrected airborne GPS,2023-07-24,2023072401,-119.795,49.728,"[-119.795, 49.728]"
R10344,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R10344,Out,17.6,2023,2023-11-23,2194109,Hand sketch of any type,2023-11-20,2023112001,-125.744,53.699,"[-125.744, 53.699]"
VA1462,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=VA1462,Out,1799.7,2023,2023-08-18,2194269,Non-corrected airborne GPS,2023-08-18,2023081801,-125.73,52.083,"[-125.73, 52.083]"
R30467,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R30467,Out,1.1,2023,2023-05-24,2194154,Non-corrected ground GPS,2023-05-21,2023052101,-126.878,54.586,"[-126.878, 54.586]"
N72350,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N72350,Out,590.2,2023,2023-08-11,2194098,Non-corrected airborne GPS,2023-08-11,2023081101,-116.995,50.453,"[-116.995, 50.453]"
C10431,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C10431,Out,75.0,2023,2023-06-07,2193627,Non-corrected ground GPS,2023-05-24,2023052401,-123.026,52.63,"[-123.026, 52.63]"
G41158,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G41158,Being Held,21926.5,2023,2023-09-16,2193748,Non-corrected airborne GPS,2023-09-15,2023091501,-125.522,52.986,"[-125.522, 52.986]"
N20466,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N20466,Out,310.5,2023,2023-10-31,2194043,Digitized other,2023-10-30,2023103001,-115.829,50.684,"[-115.829, 50.684]"
C50039,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C50039,Out,18.2,2023,2023-04-18,2193686,Non-corrected ground GPS,2023-04-15,2023041501,-123.211,52.047,"[-123.211, 52.047]"
V33341,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V33341,Out,1.1,2023,2023-10-25,2194217,Non-corrected ground GPS,2023-09-23,2023092301,-122.386,49.939,"[-122.386, 49.939]"
N42380,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N42380,Out,66.0,2023,2023-09-22,2194066,Non-corrected airborne GPS,2023-09-21,2023092101,-117.96,51.208,"[-117.96, 51.208]"
G60452,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G60452,Out,3.8,2023,2023-08-10,2193790,Non-corrected airborne GPS,2023-05-23,2023052301,-123.605,55.725,"[-123.605, 55.725]"
K53227,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K53227,Out,4.5,2023,2023-09-13,2193997,Non-corrected ground GPS,2023-09-11,2023091101,-119.561,49.185,"[-119.561, 49.185]"
V50205,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V50205,Out,1.2,2023,2023-05-10,2194219,Non-corrected ground GPS,2023-05-04,2023050401,-124.13,49.829,"[-124.13, 49.829]"
V32307,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V32307,Out,1.3,2023,2023-07-29,2194213,Hand sketch of any type,2023-07-29,2023072902,-122.78,50.551,"[-122.78, 50.551]"
V33249,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V33249,Out,10.7,2023,2023-11-02,2194215,Hand sketch of any type,2023-09-27,2023092701,-123.657,50.257,"[-123.657, 50.257]"
G91013,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G91013,Being Held,3782.2,2023,2023-07-26,2193903,Derived from satellite imagery,2023-07-26,2023072601,-123.13,59.632,"[-123.13, 59.632]"
G70116,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G70116,Out,9.8,2023,2023-06-01,2193819,Non-corrected ground GPS,2023-04-28,2023042801,-120.691,56.074,"[-120.691, 56.074]"
N41860,JA70003000,nan,nan,8.3,2023,2023-08-08,2194055,Derived from satellite imagery,2023-08-09,2023080901,-118.047,51.926,"[-118.047, 51.926]"
C12135,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C12135,Out,251.9,2023,2023-07-30,2193644,Hand sketch of any type,2023-07-30,2023073001,-122.246,52.602,"[-122.246, 52.602]"
K42949,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K42949,Out,1.0,2023,2023-09-21,2193982,Hand sketch of any type,2023-09-21,2023092101,-119.093,51.317,"[-119.093, 51.317]"
G91313,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G91313,Being Held,74685.7,2023,2023-09-28,2193906,Derived from satellite imagery,2023-09-28,2023092801,-121.652,58.441,"[-121.652, 58.441]"
G60887,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G60887,Out,297.8,2023,2023-07-30,2193801,Non-corrected airborne GPS,2023-07-30,2023073001,-126.664,56.794,"[-126.664, 56.794]"
G12541,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12541,Out,1.2,2023,2023-08-20,2193738,Non-corrected ground GPS,2023-08-19,2023081901,-122.882,54.16,"[-122.882, 54.16]"
R21250,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R21250,Under Control,2060.8,2023,2023-07-21,2194140,Non-corrected airborne GPS,2023-07-21,2023072101,-126.405,54.424,"[-126.405, 54.424]"
K70092,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K70092,Out,7.6,2023,2023-06-02,2194015,Non-corrected ground GPS,2023-04-30,2023043001,-122.783,50.764,"[-122.783, 50.764]"
N72730,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N72730,Out,463.3,2023,2023-08-21,2194104,Derived from satellite imagery,2023-08-20,2023082001,-116.739,50.091,"[-116.739, 50.091]"
C22544,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C22544,Out,1.5,2023,2023-10-10,2193653,Digitized from aerial photo,2023-10-10,2023101001,-122.337,51.911,"[-122.337, 51.911]"
R90857,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R90857,Out,762.5,2023,2023-07-29,2194187,Non-corrected airborne GPS,2023-07-28,2023072801,-128.989,57.353,"[-128.989, 57.353]"
G80076,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80076,Out,1.6,2023,2023-08-16,2193853,Non-corrected ground GPS,2023-04-21,2023042101,-120.69,56.578,"[-120.69, 56.578]"
G11748,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G11748,Out,1.4,2023,2023-07-22,2193726,Non-corrected ground GPS,2023-07-16,2023071601,-123.194,53.715,"[-123.194, 53.715]"
R11725,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R11725,Out,230.3,2023,2023-07-16,2194126,Hand sketch of any type,2023-07-14,2023071401,-126.629,53.537,"[-126.629, 53.537]"
